type,timestamp,generated_file,original_file,num_users,accuracy,f1_score,edit_dist,bleu_score,data_jsd,macro_int,micro_int,act_type,uni_act_type,traj_len,macro_hour,micro_hour
Multi_agent,2025-12-11 23:24:30,all_trajectories_20251211_232230.json,all_user_schedules.json,41,0.6544715447154471,0.1557776244897805,0.3452743902439024,0.6544715447154472,0.7289437918506446,0.4806930887785989,0.6554548295666203,0.1868354086429153,0.3141232571299955,0.402020736933398,0.5045322110547058,0.6169290177742917
Personal,2025-12-11 23:25:13,all_trajectories_20251211_222710.json,all_user_schedules.json,41,0.6699695121951219,0.2259042104712804,0.3155487804878049,0.6699695121951219,0.7289437918506446,0.436505552957741,0.6108587225646404,0.1347519262177469,0.2125075576161022,0.7540286847241139,0.3721851670784063,0.6253992299422749
Household,2025-12-11 23:25:46,all_trajectories_20251211_223257.json,all_user_schedules.json,41,0.6814024390243902,0.24971523452189198,0.3094512195121952,0.6814024390243903,0.7289437918506446,0.4686006010925748,0.6167673346213254,0.11844050030208496,0.21135585880057473,0.6591728901095018,0.45848949587543103,0.6588632067688238
